prec_id,amer_indian,asian,black,hispanic,other,polyracial,white
pender_CS04,1,1,33,15,24,2,53
pender_CT03,2,0,24,0,5,1,37
pender_GR06,9,4,37,20,34,2,55
pender_LC09,0,1,40,14,36,4,58
pender_LT18,7,9,29,42,47,6,73
pender_LU16,1,1,36,15,24,1,53
pender_MH07,1,0,12,2,10,1,50
pender_MT19,4,12,28,25,38,10,60
pender_NB01,6,5,47,28,35,2,56
pender_PL10,1,0,16,4,4,0,45
pender_RP20,2,3,44,33,49,5,60
pender_SB02,3,3,49,35,44,5,62
pender_SC13,5,10,31,31,57,6,68
pender_SH12,2,4,12,10,40,1,62
pender_SP15,9,7,36,32,53,7,69
pender_UH08,1,0,39,5,18,1,47
pender_UT14,5,7,25,37,52,10,68
pender_UU17,1,1,38,21,19,4,51
perquimans_BELVID,0,1,26,1,8,1,49
perquimans_BETHEL,6,2,38,9,28,10,58
perquimans_EAST H,1,2,42,2,11,3,49
perquimans_NEW HO,5,5,42,9,25,10,56
perquimans_NICANO,0,0,18,0,5,0,39
perquimans_PARKVI,2,1,44,9,21,4,53
perquimans_WEST H,3,1,35,10,16,3,53
person_ALVI,2,0,41,19,20,7,60
person_CUCL,5,3,38,5,23,7,54
person_FLRI,16,7,42,35,51,11,67
person_HLWY,15,6,31,4,12,2,47
person_MTTZ,1,7,34,17,38,9,61
person_OLHI,5,1,29,7,19,6,50
person_PNTH,16,10,88,40,57,17,112
person_RCTL,6,6,81,36,45,16,109
person_ROX4,7,1,44,19,26,9,53
person_SWST,5,1,59,21,36,7,94
person_WDSD,6,1,34,15,20,1,50
pitt_0200A,6,4,42,31,28,5,56
pitt_0200B,3,1,51,27,34,8,48
pitt_0800A,2,4,47,15,38,8,54
pitt_0800B,1,1,42,16,37,2,46
pitt_1001,5,2,46,28,44,10,56
pitt_101,6,12,53,33,47,8,65
pitt_1101,5,0,37,15,25,7,50
pitt_1102A,7,7,45,23,39,10,60
pitt_1102B,7,9,41,26,40,7,64
pitt_1201,6,10,52,46,67,21,69
pitt_1301,1,1,23,16,13,4,49
pitt_1403A1,6,14,45,30,41,10,51
pitt_1403A2,4,6,44,34,56,7,58
pitt_1403B,8,19,46,39,59,14,65
pitt_1501,0,0,43,15,18,3,27
pitt_1503,6,16,53,32,50,19,65
pitt_1504A,11,19,55,30,60,21,52
pitt_1504B,6,28,52,38,73,19,67
pitt_1505A,6,13,56,35,49,18,60
pitt_1505B,5,3,60,29,40,9,42
pitt_1506,8,12,49,35,47,19,58
pitt_1507,12,28,53,54,65,29,72
pitt_1507B,7,22,33,44,42,19,55
pitt_1508A,4,14,40,32,39,16,59
pitt_1508B,4,16,40,42,42,19,64
pitt_1509,11,35,51,54,70,25,68
pitt_1510A,1,14,39,22,34,9,58
pitt_1510B,4,17,45,19,47,11,62
pitt_1511A,4,28,43,23,57,9,59
pitt_1511B,8,27,49,48,61,17,67
pitt_1512A,5,25,59,41,60,13,59
pitt_1512B,5,28,51,29,48,12,55
pitt_1513A,4,19,49,36,44,15,65
pitt_1513B,8,17,45,33,43,16,63
pitt_301,6,7,57,44,59,16,54
pitt_401,2,1,50,10,24,7,42
pitt_501,0,1,36,9,18,6,50
pitt_601,7,7,40,41,39,6,68
pitt_701,1,12,34,13,33,6,48
pitt_901,2,1,37,2,14,1,45
polk_CG05,3,3,9,19,22,6,59
polk_CL07,3,4,18,31,30,9,61
polk_CL08,2,3,18,14,32,3,62
polk_GC09,2,7,37,27,30,9,62
polk_SA04,2,1,10,8,27,2,60
polk_TR123,2,4,32,21,40,7,59
polk_WO06,1,6,25,25,24,5,58
randolph_AE,10,23,88,103,71,18,111
randolph_AN,12,24,63,114,74,11,117
randolph_AR,23,85,85,74,123,12,176
randolph_AS,8,22,56,70,59,4,114
randolph_AW,8,28,106,124,96,11,179
randolph_BC,5,7,17,28,27,4,58
randolph_DR,7,1,55,72,57,9,117
randolph_GR,5,5,33,44,42,4,65
randolph_LB,15,3,43,44,32,9,62
randolph_LC,7,9,32,26,32,8,58
randolph_NM,17,12,47,31,45,5,118
randolph_PR,20,6,41,31,60,8,130
randolph_RM,9,12,41,40,37,9,56
randolph_RN,14,9,65,94,72,10,117
randolph_SE,4,2,24,18,28,5,94
randolph_SO,6,6,55,27,28,5,104
randolph_ST,8,1,30,28,27,7,57
randolph_SW,2,8,21,15,26,2,100
randolph_TB,7,1,17,16,15,4,62
randolph_TR,25,32,79,48,99,8,181
randolph_TT,8,4,20,24,42,5,72
randolph_UG,15,27,51,100,78,4,177
richmond_1,25,17,56,41,58,9,56
richmond_10,9,2,32,10,24,5,44
richmond_11,7,1,31,6,21,3,51
richmond_12,7,2,40,26,22,6,50
richmond_13,4,2,27,15,12,4,47
richmond_14,0,1,20,0,1,0,21
richmond_15,2,0,14,2,3,0,36
richmond_16,4,0,4,3,1,0,42
richmond_2,27,16,42,34,54,13,65
richmond_3,7,2,26,8,17,0,51
richmond_4,18,6,39,22,40,4,49
richmond_5,11,2,28,13,15,0,45
richmond_6,16,8,30,9,23,6,54
richmond_7,11,3,37,3,13,3,41
richmond_8,26,15,53,24,45,11,56
richmond_9,43,16,46,26,50,17,65
robeson_05A,64,2,70,14,58,11,72
robeson_1,40,1,27,3,18,3,26
robeson_10,37,1,30,26,35,6,44
robeson_11,32,20,29,22,53,8,53
robeson_11A,37,3,25,23,30,9,39
robeson_12,31,12,32,29,32,7,39
robeson_13,32,5,33,21,37,11,40
robeson_14,29,6,32,19,29,6,36
robeson_15,26,4,37,14,21,7,30
robeson_16,23,0,38,5,29,9,17
robeson_17,30,9,24,5,23,3,26
robeson_18A,30,17,31,22,33,10,43
robeson_19,42,6,42,8,44,13,36
robeson_2,42,0,35,10,36,6,33
robeson_20,24,3,29,5,29,5,39
robeson_21,28,7,39,27,50,9,56
robeson_22,44,12,34,29,52,16,43
robeson_23,53,9,33,18,45,16,38
robeson_24,37,4,20,19,30,1,29
robeson_25,45,3,21,20,34,7,30
robeson_26A,55,10,62,47,74,15,71
robeson_28,43,4,25,30,22,3,30
robeson_29,37,7,35,4,26,3,33
robeson_3,27,1,32,16,30,7,49
robeson_30,43,4,26,39,39,6,36
robeson_32A,66,12,85,64,97,20,98
robeson_33,34,0,20,12,12,3,21
robeson_34,45,0,30,7,20,9,31
robeson_35,51,3,15,6,32,4,29
robeson_36,32,1,37,7,16,2,38
robeson_37,14,0,15,4,8,4,36
robeson_38,38,5,13,4,11,2,26
robeson_39,37,1,30,2,26,7,26
robeson_4,44,3,19,9,25,3,31
robeson_40,13,0,27,2,10,3,33
robeson_41,42,5,34,19,42,7,50
robeson_7,34,0,25,14,15,2,30
robeson_8,29,3,25,7,25,5,49
robeson_9,31,1,35,22,27,5,43
rockingham_DR,7,3,39,19,27,8,55
rockingham_EC,2,21,40,22,43,8,56
rockingham_ED-1,11,8,42,37,42,9,55
rockingham_HO,2,3,30,16,25,3,49
rockingham_HU,12,7,31,35,45,3,55
rockingham_IR,6,3,32,14,29,7,51
rockingham_LI,8,5,41,16,29,7,51
rockingham_LK-2,4,7,40,22,37,8,53
rockingham_MA,2,4,38,41,39,12,57
rockingham_MC,4,18,43,40,49,10,54
rockingham_MS,11,12,89,73,79,27,102
rockingham_NB,10,7,26,26,38,6,55
rockingham_RC,9,5,40,22,41,8,56
rockingham_SE,11,3,67,54,60,11,102
rockingham_WS,10,10,66,58,77,16,111
rowan_05A,5,19,58,44,64,4,111
rowan_1,2,3,19,20,28,3,51
rowan_10,3,8,26,21,27,6,58
rowan_11,6,17,41,36,35,10,60
rowan_12,2,6,43,25,30,7,61
rowan_13,4,2,20,12,22,2,54
rowan_14A,3,10,62,29,47,8,111
rowan_15,5,10,34,22,37,8,58
rowan_16,4,11,41,43,42,9,56
rowan_17,5,11,42,53,45,5,54
rowan_18,3,3,50,11,19,5,34
rowan_19A,7,12,58,42,58,7,109
rowan_2,1,4,38,24,35,2,56
rowan_21,6,9,37,36,36,6,57
rowan_22,1,2,9,1,5,1,50
rowan_23,4,2,7,8,14,3,55
rowan_24,2,1,22,7,20,3,54
rowan_25,9,7,20,20,31,9,62
rowan_26,3,1,14,11,17,0,53
rowan_27,2,1,29,6,11,1,53
rowan_28,5,8,42,28,42,13,58
rowan_29,3,4,19,24,14,2,53
rowan_3,3,9,21,11,24,5,54
rowan_30,6,22,36,47,34,8,59
rowan_31,3,3,22,9,20,3,48
rowan_32,2,5,35,25,23,2,56
rowan_33,0,6,14,16,21,3,54
rowan_34,5,24,49,42,40,8,59
rowan_35,5,6,45,27,23,5,54
rowan_36,5,11,46,33,46,9,57
rowan_38,8,3,48,38,45,11,55
rowan_39,2,20,41,33,44,15,57
rowan_4,6,3,26,28,39,1,62
rowan_40,6,3,43,27,34,11,58
rowan_41,5,24,44,31,45,10,55
rowan_42,6,3,55,31,41,16,31
rowan_44,7,3,17,18,43,4,64
rowan_45,5,3,39,17,25,4,52
rowan_7,3,8,35,17,32,6,57
rowan_8,6,10,34,38,45,8,56
rowan_9,3,7,20,22,36,2,61
rutherford_03A,2,4,23,8,30,2,57
rutherford_04A,2,9,33,10,32,2,60
rutherford_05A,5,1,35,35,45,3,56
rutherford_06A,3,4,31,14,43,3,65
rutherford_09A,4,2,24,18,43,2,58
rutherford_10A,0,0,7,2,19,2,56
rutherford_11,6,8,40,35,43,11,68
rutherford_13,7,11,51,47,49,11,59
rutherford_14,1,10,43,29,43,9,61
rutherford_16A,4,2,18,16,32,2,63
rutherford_18,1,1,34,10,34,4,56
rutherford_19,2,1,28,20,27,2,57
rutherford_27,9,10,41,32,45,5,67
rutherford_28,4,4,40,16,28,9,55
rutherford_29,2,1,36,24,25,5,54
rutherford_30,6,11,41,27,52,7,61
rutherford_34,2,0,8,2,21,1,57
sampson_AUTR,8,1,25,19,25,3,55
sampson_CLCE,5,1,44,14,23,3,36
sampson_CLEA,11,5,52,41,39,5,52
sampson_CLEM,19,5,30,33,27,8,58
sampson_CLNE,20,7,34,31,32,4,49
sampson_CLSW,27,7,37,35,38,8,51
sampson_CLWE,13,14,34,29,23,7,54
sampson_GARL,4,2,38,30,12,4,45
sampson_GIDD,3,0,38,39,36,3,40
sampson_HARR,6,1,46,26,40,3,48
sampson_HERR,7,1,13,11,8,1,38
sampson_INGO,1,0,38,40,24,1,41
sampson_KEEN,11,2,31,34,23,3,45
sampson_KFRK,30,4,37,40,37,9,56
sampson_LAKE,9,3,47,38,52,9,51
sampson_MING,11,2,45,43,36,7,59
sampson_NGRV,9,2,33,36,35,3,49
sampson_PLVW,13,5,35,19,43,5,60
sampson_ROSE,6,2,29,19,36,4,56
sampson_ROWA,9,4,38,46,32,7,47
sampson_SBRG,9,2,30,29,16,4,46
sampson_TURK,5,4,36,24,21,3,49
sampson_WBRK,9,5,26,37,35,4,53
scotland_1,37,11,55,16,38,13,50
scotland_10,42,11,50,11,39,7,53
scotland_2,39,10,49,8,38,10,52
scotland_3,36,22,49,22,42,5,59
scotland_4,47,13,45,40,50,12,58
scotland_5,48,15,33,9,27,1,50
scotland_6,34,2,34,2,14,3,42
scotland_7,48,23,56,18,43,12,53
scotland_8,39,9,34,9,29,1,54
scotland_9,49,5,42,19,28,5,58
stanly_10,4,18,32,19,28,3,50
stanly_11,1,12,22,2,25,2,57
stanly_12,3,14,12,4,18,2,49
stanly_13,5,13,20,3,28,0,50
stanly_14,1,3,9,3,17,0,49
stanly_15,4,8,36,5,19,1,50
stanly_16,5,10,30,3,23,1,50
stanly_17,2,11,25,5,30,2,52
stanly_18,4,7,25,11,29,7,54
stanly_19,1,13,9,6,24,5,49
stanly_2,2,12,31,13,23,2,50
stanly_20,3,16,10,6,32,2,57
stanly_21,0,4,9,1,14,0,51
stanly_22,3,5,26,16,27,4,49
stanly_23,3,6,15,19,32,3,59
stanly_24,2,5,21,18,40,1,56
stanly_25,5,1,14,18,39,4,57
stanly_26,2,7,20,6,29,2,51
stanly_27,7,5,29,5,32,3,57
stanly_28,4,6,39,12,26,5,54
stanly_3,5,6,33,16,25,10,56
stanly_7,5,28,33,17,34,1,52
stanly_8,3,7,45,7,27,5,41
stokes_1,1,0,6,2,9,1,47
stokes_10,10,4,17,29,39,8,59
stokes_11,6,6,18,35,37,9,54
stokes_12,5,1,15,12,27,1,56
stokes_13,3,3,15,23,23,5,55
stokes_14,6,0,9,9,27,3,56
stokes_15,1,0,11,11,18,2,50
stokes_16,2,2,35,10,21,9,52
stokes_17,2,2,23,8,25,6,51
stokes_18,1,1,26,4,6,4,41
stokes_19,0,1,20,2,8,4,48
stokes_2,3,0,8,18,15,2,53
stokes_20,2,1,14,14,21,4,52
stokes_3,2,1,4,11,13,1,48
stokes_4,4,3,12,13,18,3,53
stokes_5,5,0,15,2,12,2,46
stokes_6,1,1,10,4,12,1,47
stokes_7,0,1,19,3,9,2,47
stokes_8,2,0,8,10,14,4,50
stokes_9,2,1,18,9,22,7,58
surry_1,3,1,14,13,26,4,57
surry_10,1,0,9,15,24,4,50
surry_11,2,0,22,39,20,2,51
surry_12,8,7,37,44,43,7,64
surry_13,2,4,28,22,21,3,53
surry_14,3,8,31,19,31,2,56
surry_15,6,1,32,19,32,5,60
surry_16,2,4,16,28,25,3,54
surry_17,2,3,11,18,21,2,52
surry_18,2,6,23,28,31,3,56
surry_19,4,10,25,28,38,5,61
surry_2,0,1,21,32,19,2,51
surry_20,3,2,22,4,22,1,54
surry_21,1,4,21,10,28,2,54
surry_22,0,1,10,24,18,2,54
surry_23,5,0,13,6,25,4,51
surry_24,0,0,3,3,13,0,52
surry_25,3,1,14,23,35,3,58
surry_26,4,1,15,32,41,4,58
surry_27,0,0,22,8,29,3,52
surry_28,3,0,13,21,28,2,53
surry_3,1,3,15,44,34,5,58
surry_33,0,7,28,16,37,1,56
surry_4,2,3,11,36,30,1,55
surry_5,3,1,15,33,37,5,62
surry_6,1,3,19,34,26,2,55
surry_7,3,2,27,16,17,1,54
surry_8,1,4,17,9,24,2,55
surry_9,0,0,13,15,17,4,54
swain_ALARKA,11,0,1,3,3,6,37
swain_ALMOND,10,3,5,7,16,2,34
swain_BC1,20,3,9,5,33,2,48
swain_BC2,24,3,12,11,29,2,43
swain_WHCH,49,1,17,21,43,10,41
transylvania_B1,0,10,23,11,40,9,62
transylvania_B2,6,1,40,13,37,16,60
transylvania_B3,5,5,24,14,37,7,63
transylvania_B4,5,11,21,16,37,9,63
transylvania_BD,4,3,31,18,37,6,72
transylvania_CC,4,2,12,8,30,4,64
transylvania_CM,0,1,2,3,10,0,52
transylvania_DR,4,5,9,5,40,8,63
transylvania_EF,1,0,3,4,12,1,52
transylvania_LR,0,1,12,7,19,1,62
transylvania_PF,5,9,27,27,32,13,59
transylvania_RE,10,1,10,4,25,4,66
transylvania_TC1,1,2,0,3,18,0,90
transylvania_TC7,4,1,4,9,20,3,151
transylvania_WC,1,1,10,4,22,2,55
tyrrell_1,1,0,28,1,6,0,18
tyrrell_14,0,0,2,0,1,0,26
tyrrell_15,2,1,28,4,7,0,42
tyrrell_16,0,0,3,1,0,0,22
tyrrell_2,4,11,36,17,26,3,53
tyrrell_3,0,1,22,0,5,0,37
union_017A,5,17,39,53,52,11,63
union_017B,7,29,39,52,57,14,64
union_020A,7,19,38,72,61,11,66
union_020B,5,22,34,42,46,10,66
union_028A,13,41,41,51,64,14,67
union_028B,6,37,33,36,54,17,63
union_028C,8,33,36,42,46,8,65
union_028D,4,37,44,53,50,13,62
union_029A,5,31,47,80,65,19,64
union_029B,5,19,28,40,33,7,57
union_029C,4,20,33,31,41,10,56
union_037A,13,31,45,64,67,12,69
union_037B,3,13,27,14,32,3,56
union_038A,8,19,43,61,63,13,64
union_038B,10,21,37,48,46,7,60
union_1,3,3,40,45,30,12,48
union_10,3,6,37,42,30,4,50
union_11,2,2,18,15,18,2,53
union_12,3,7,15,3,20,2,58
union_13,4,2,10,20,18,6,56
union_14,10,5,22,41,25,3,54
union_15,13,29,40,63,64,14,66
union_16,17,23,39,58,49,20,57
union_18,6,24,25,29,41,4,59
union_19,5,24,45,57,59,8,66
union_2,2,1,45,49,29,6,50
union_21,6,5,22,22,27,1,57
union_22,7,9,24,35,35,8,58
union_23,3,9,38,31,37,6,52
union_24,3,6,28,18,25,6,54
union_25,11,12,30,28,28,8,54
union_26,6,2,34,25,17,6,51
union_27,7,2,31,12,22,3,55
union_3,8,4,34,42,29,5,49
union_30,9,27,41,59,59,10,64
union_31,10,26,41,72,52,15,60
union_32,4,21,34,29,43,4,57
union_33,2,7,35,27,34,7,54
union_34,4,5,37,35,31,6,55
union_35,3,13,17,25,31,6,61
union_36,7,3,27,24,20,5,54
union_39,4,10,29,31,28,5,60
union_4,4,4,45,53,28,7,40
union_40,8,33,36,40,46,14,57
union_41,9,31,37,38,59,7,63
union_42,2,5,30,45,31,9,59
union_43,4,1,49,36,21,4,46
union_5,8,18,41,70,46,11,64
union_6,7,10,29,30,20,4,56
union_7,10,11,40,63,40,9,57
union_8,4,11,45,47,38,15,55
union_9,1,2,43,23,23,4,46
vance_CC,5,8,56,17,44,7,96
vance_EH1,5,6,51,26,37,6,40
vance_HTOP,1,0,35,8,13,2,35
vance_KITT,2,2,54,31,47,10,55
vance_MIDD,3,5,43,14,41,8,49
vance_NH,3,2,87,17,48,11,103
vance_NH1,6,6,53,17,38,7,40
vance_NV,6,6,71,21,34,5,72
vance_SCRK,5,4,48,50,49,8,60
vance_SH1,3,7,48,35,40,6,44
vance_SH2,2,2,32,14,16,1,39
vance_WH,6,13,82,35,71,6,99
wake_01-07A,3,4,26,7,19,2,20
wake_07-07A,0,1,1,1,9,2,18
wake_11689,4,30,44,51,73,17,70
wake_12055,0,16,25,8,45,6,62
wake_12420,5,5,51,32,56,17,43
wake_12785,9,10,59,56,50,14,36
wake_13-01,13,47,57,89,79,29,69
wake_13-02,3,23,35,34,51,8,61
wake_13-05,5,20,55,54,62,14,68
wake_13-06,7,27,44,58,62,11,64
wake_13-07,6,37,55,69,62,17,64
wake_13-08,10,31,51,78,68,17,60
wake_13-09,10,44,57,85,76,17,67
wake_13-10,5,33,42,63,75,23,78
wake_13-11,5,22,40,33,70,18,67
wake_13150,2,18,29,26,46,12,75
wake_13516,3,12,30,22,45,6,57
wake_13881,5,28,49,57,62,20,61
wake_14-01,2,5,22,8,23,2,49
wake_14-02,7,29,36,53,71,19,77
wake_14246,8,20,45,47,63,17,69
wake_14611,10,28,59,74,66,26,54
wake_14977,6,26,44,44,65,16,65
wake_15-01,19,19,43,54,64,11,76
wake_15-02,13,29,46,69,69,22,70
wake_15-03,12,9,45,60,63,18,74
wake_15-04,2,9,36,27,52,12,64
wake_15342,3,25,37,25,63,10,69
wake_15707,3,18,47,62,64,16,67
wake_16-01,6,14,45,48,60,15,73
wake_16-02,13,19,62,79,73,23,67
wake_16-03,5,7,41,43,47,7,57
wake_16-04,8,9,49,41,44,8,57
wake_16-05,8,18,44,50,53,10,65
wake_16-06,1,9,46,34,49,6,58
wake_16-07,11,21,47,48,64,18,69
wake_16-08,19,35,69,93,74,27,66
wake_16-09,14,19,47,67,68,8,70
wake_16072,6,26,50,72,68,21,73
wake_16438,3,27,40,37,53,13,65
wake_16803,10,32,57,84,68,19,64
wake_17-01,11,34,54,58,65,21,72
wake_17-02,2,7,33,38,38,9,48
wake_17-03,12,46,60,82,82,19,80
wake_17-04,14,34,59,87,72,28,72
wake_17-05,6,46,52,76,77,19,69
wake_17-06,8,9,46,52,55,7,61
wake_17-07,9,32,56,80,67,20,66
wake_17-08,18,39,62,89,78,37,73
wake_17-09,7,29,56,72,59,21,53
wake_17-10,3,26,43,55,46,6,51
wake_17-11,12,49,54,99,79,28,65
wake_17168,4,18,27,20,53,10,69
wake_17533,6,23,37,36,61,15,66
wake_17899,10,35,57,78,72,25,76
wake_18-01,18,43,52,66,72,25,76
wake_18-02,4,40,34,48,74,10,74
wake_18-03,2,37,30,25,74,4,68
wake_18-04,10,36,44,51,79,17,75
wake_18-05,6,47,32,36,72,17,75
wake_18-06,12,43,44,58,78,23,72
wake_18-07,14,26,41,42,74,12,70
wake_18-08,8,40,45,56,87,22,76
wake_18264,11,16,61,48,50,16,46
wake_18629,0,11,29,18,34,4,61
wake_19-03,5,20,46,45,64,14,74
wake_19-04,13,44,57,87,86,23,79
wake_19-05,3,24,34,39,64,17,74
wake_19-07,3,23,55,46,66,14,75
wake_19-09,9,31,47,47,67,17,73
wake_19-10,13,33,48,87,88,22,81
wake_19-11,6,24,39,55,66,11,73
wake_19-12,9,31,51,87,74,23,80
wake_19-13,4,29,44,48,64,20,73
wake_19-14,5,44,38,46,67,21,74
wake_19-15,7,35,42,43,64,17,71
wake_19-16,5,21,42,58,64,14,61
wake_19-17,12,35,55,75,74,26,74
wake_20-01,9,39,49,57,74,22,70
wake_20-03,3,35,33,49,72,12,76
wake_20-04,9,48,32,45,78,13,75
wake_20-05,9,40,39,32,76,12,78
wake_20-06A,9,40,49,76,82,21,76
wake_20-06B,5,30,24,46,71,10,76
wake_20-08,3,47,44,59,85,16,80
wake_20-09,6,30,29,39,62,12,66
wake_20-10,8,47,36,44,75,14,63
wake_20-11,7,38,37,52,78,16,76
wake_20-12,8,39,34,43,71,9,66
wake_20-14,20,62,41,57,87,20,75
wake_20-15,14,52,48,60,82,16,80
wake_20-16,9,52,47,57,76,16,72
wake_20-17,6,50,37,44,68,16,70
wake_36586,8,35,33,43,63,13,68
wake_43831,7,15,33,37,58,17,73
wake_43832,4,16,26,24,48,17,67
wake_43833,1,9,13,17,42,6,64
wake_43834,2,9,15,13,33,8,64
wake_43835,1,3,12,6,29,1,58
wake_43836,6,19,31,33,64,15,74
wake_43837,4,18,23,31,51,14,74
wake_43839,2,11,11,7,36,5,58
wake_43840,0,6,10,7,35,6,66
wake_43841,1,8,6,7,38,2,58
wake_43842,1,13,30,21,47,13,68
wake_43843,1,9,34,15,38,7,65
wake_43844,5,15,42,51,64,20,73
wake_43845,2,19,30,37,51,12,67
wake_43846,3,32,40,44,65,15,68
wake_43847,0,9,20,13,34,1,57
wake_43848,8,25,55,75,65,15,63
wake_43849,6,10,53,39,47,11,42
wake_43850,5,19,60,44,67,19,61
wake_43851,15,27,56,72,77,26,74
wake_43852,7,19,61,67,57,18,44
wake_43853,19,36,57,80,85,36,74
wake_43855,2,2,48,24,38,8,40
wake_43856,4,11,60,42,56,20,51
wake_43857,7,19,41,38,54,13,68
wake_43858,11,18,55,56,66,25,69
wake_43859,4,8,23,10,37,6,69
wake_43860,2,5,18,5,30,3,57
wake_43861,12,35,58,73,69,25,74
wake_43862,8,28,39,32,63,13,69
wake_43863,14,34,40,38,76,21,75
wake_43864,6,21,29,21,55,13,69
wake_43865,4,31,27,24,56,14,64
wake_43866,2,15,18,14,44,7,56
wake_43867,2,25,34,22,55,7,63
wake_43922,5,26,44,52,61,11,64
wake_43923,4,33,42,63,64,15,64
wake_43924,2,27,42,54,65,16,73
wake_43925,4,27,37,46,60,13,63
wake_43926,9,45,35,38,83,14,73
wake_43927,2,33,31,34,63,18,73
wake_43928,1,32,24,19,61,12,64
wake_43929,7,36,42,52,63,11,62
wake_43930,8,39,37,37,69,11,68
wake_43931,4,38,38,46,68,13,66
wake_43932,4,36,42,46,61,15,65
wake_43933,2,30,30,39,69,12,63
wake_43934,15,51,39,51,88,21,71
wake_43935,4,14,27,38,51,8,67
wake_43936,5,29,39,43,64,7,69
wake_43937,2,26,31,36,68,14,68
wake_43938,5,27,36,49,64,14,72
wake_43939,6,41,41,43,76,12,73
wake_43940,2,37,23,36,53,10,60
wake_43941,14,43,36,67,76,18,77
wake_43942,3,31,45,52,69,20,70
wake_43952,11,49,48,77,87,22,79
wake_43954,9,51,44,40,84,16,76
wake_43956,23,56,55,89,84,32,81
wake_43957,9,60,35,41,87,12,71
wake_43958,21,55,47,77,95,29,77
wake_43959,8,53,40,46,75,19,69
wake_43986,12,29,45,66,71,13,77
wake_43987,1,12,35,39,61,11,72
wake_43988,11,38,48,62,81,20,77
wake_43989,5,37,44,45,83,16,70
wake_43990,5,23,39,46,63,13,64
wake_43991,8,33,47,58,66,14,75
wake_43992,12,17,42,48,62,15,71
wake_44013,2,12,42,48,50,17,70
wake_44014,8,23,39,26,50,8,64
wake_44015,2,17,25,14,40,9,60
wake_44016,8,26,50,71,76,19,78
wake_44017,4,8,40,37,56,8,67
wake_44018,8,22,34,36,63,9,68
wake_44019,3,30,40,54,70,14,78
wake_44021,9,31,41,59,75,19,75
wake_44022,10,35,51,69,81,17,81
wake_44023,0,11,21,6,42,2,56
wake_44024,2,24,45,50,51,14,75
wake_44025,4,21,42,42,58,10,66
wake_44045,4,29,42,52,67,13,76
wake_44046,12,41,46,67,71,18,77
wake_44047,2,16,16,17,53,6,65
wake_44048,3,23,30,35,53,8,56
wake_44049,8,24,48,48,66,21,71
wake_44050,4,32,26,23,55,14,65
wake_44051,10,32,35,53,67,16,75
wake_44052,2,27,35,49,60,12,64
wake_44053,7,32,45,46,58,15,68
wake_44054,11,44,47,58,71,16,73
wake_44075,2,6,43,32,55,12,55
wake_44076,13,18,54,86,65,17,70
wake_44077,4,7,45,39,62,14,63
wake_44105,1,10,30,26,29,3,53
wake_44106,10,16,48,78,63,15,68
wake_44107,8,12,47,62,55,16,65
wake_44108,16,28,63,88,81,26,73
wake_44136,16,36,52,59,78,29,77
wake_44137,9,29,37,49,77,19,80
wake_44166,7,29,43,58,80,19,75
wake_44167,11,22,51,74,72,24,81
wake_44169,10,14,39,61,58,13,74
wake_44170,10,40,47,82,83,27,80
wake_44171,7,14,45,57,62,16,66
wake_44172,6,7,41,43,60,15,70
wake_44173,11,22,51,67,80,15,71
wake_44174,10,27,40,59,63,12,74
warren_1,8,0,33,3,18,0,51
warren_10,7,3,48,3,29,4,49
warren_11,8,1,31,1,12,3,38
warren_12,0,0,23,0,16,2,46
warren_13,2,1,35,4,12,4,47
warren_14,8,0,47,8,21,6,53
warren_2,3,1,27,2,15,3,51
warren_3,6,2,32,2,14,1,47
warren_4,4,0,36,3,13,3,50
warren_5,2,0,41,4,20,2,45
warren_6,7,2,41,4,22,4,51
warren_7,6,2,37,7,20,3,49
warren_8,41,6,37,5,26,6,34
warren_9,5,1,34,4,8,2,44
washington_LM,2,2,41,11,24,8,51
washington_P1,3,9,44,10,22,6,44
washington_P2,0,1,43,4,23,3,45
washington_P3,1,4,44,5,31,4,55
washington_SC,2,4,34,11,22,3,51
washington_SK,1,0,33,0,15,0,51
watauga_1,0,1,4,2,10,1,47
watauga_10,0,0,3,3,15,3,53
watauga_11,3,2,13,15,20,3,59
watauga_12,7,20,19,39,43,19,56
watauga_13,6,18,29,45,44,18,63
watauga_14,3,18,27,37,40,11,65
watauga_15,2,23,32,46,41,18,65
watauga_16,0,0,0,0,3,0,30
watauga_17,1,0,2,2,6,1,50
watauga_18,1,2,10,10,22,2,53
watauga_19,1,6,13,21,34,7,63
watauga_2,0,0,2,3,11,3,50
watauga_20,0,1,1,6,10,2,44
watauga_3,4,6,14,19,35,5,61
watauga_4,3,17,17,17,38,10,68
watauga_5,4,11,27,18,31,12,58
watauga_6,11,15,21,40,39,18,57
watauga_7,10,14,24,38,47,19,64
watauga_8,3,2,7,11,21,3,54
watauga_9,0,0,2,4,10,1,43
wayne_1,3,4,36,18,42,5,52
wayne_10,2,8,52,13,28,10,53
wayne_11,11,23,52,28,56,10,56
wayne_12,2,31,50,47,58,23,65
wayne_13,3,16,51,31,48,11,54
wayne_14,2,10,40,38,53,10,61
wayne_15,6,5,43,56,53,13,63
wayne_16,5,13,41,39,51,13,62
wayne_17,1,8,50,20,44,8,40
wayne_18,1,4,50,27,39,10,54
wayne_19,0,4,48,29,29,7,44
wayne_2,5,11,41,35,49,12,63
wayne_20,3,4,50,16,41,9,41
wayne_21,4,10,52,19,49,8,48
