JOINID,PER_WHITE,PER_BLACK,PER_HISP,PER_ASIAN,PER_OT,MG_VOTES,MG_E,MG_WIL,MG_F,MG_G,MG_WAL,MRO_VOTES,MRO_E,MRO_G,DPP_VOTES,DPP_C,DPP_S,Maj Cand?,Plu Cand?,RO Winner?,Change?,GE 2nd Place?
C04010,0.056861254,0.847611838,0.036391204,0.021986351,0.037149353,343,0.437317784,0.160349854,0.064139942,0.288629738,0.049562682,398,0.565326633,0.434673367,552,0.586956522,0.413043478,None,Rahm,Rahm,No,Chuy
C04012,0.016260164,0.949002216,0.011086475,0.001478197,0.022172949,289,0.384083045,0.155709343,0.051903114,0.325259516,0.083044983,351,0.54985755,0.45014245,522,0.58045977,0.41954023,None,Rahm,Rahm,No,Chuy
C04014,0.056485365,0.773361214,0.016736407,0.125523016,0.027893999,307,0.374592834,0.179153094,0.149837134,0.241042345,0.055374593,353,0.563739377,0.436260623,468,0.570512821,0.429487179,None,Rahm,Rahm,No,Chuy
C04015,0.048235293,0.890000001,0.020588236,0.017647058,0.023529412,359,0.423398329,0.164345404,0.058495822,0.284122563,0.069637883,400,0.6,0.4,598,0.573578595,0.426421405,None,Rahm,Rahm,No,Chuy
C04018,0.017227236,0.942575879,0.015586548,0.003281378,0.021328959,312,0.477564103,0.185897436,0.054487179,0.237179487,0.044871795,362,0.610497238,0.389502762,427,0.716627635,0.283372365,None,Rahm,Rahm,No,Chuy
C04024,0.163404269,0.750638282,0.028085106,0.024680852,0.033191492,262,0.442748092,0.110687023,0.06870229,0.316793893,0.061068702,337,0.608308605,0.391691395,443,0.546275395,0.453724605,None,Rahm,Rahm,No,Chuy
C04026,0.025862072,0.925287351,0.01508621,0.001436783,0.032327584,332,0.418674699,0.228915663,0.063253012,0.243975904,0.045180723,377,0.602122016,0.397877984,476,0.659663866,0.340336134,None,Rahm,Rahm,No,Chuy
C04028,0.054728548,0.582749556,0.01619965,0.317863402,0.028458843,329,0.449848024,0.14893617,0.085106383,0.252279635,0.063829787,356,0.601123596,0.398876404,404,0.631188119,0.368811881,None,Rahm,Rahm,No,Chuy
C04029,0.020799999,0.943200002,0.0088,0.008799999,0.0184,246,0.390243902,0.207317073,0.052845528,0.296747967,0.052845528,269,0.524163569,0.475836431,453,0.587196468,0.412803532,None,Rahm,Rahm,No,Chuy
C04032,0.03495311,0.891730611,0.040920714,0.006820119,0.025575446,281,0.43772242,0.1886121,0.049822064,0.270462633,0.053380783,331,0.558912387,0.441087613,497,0.55331992,0.44668008,None,Rahm,Rahm,No,Chuy
C04033,0.118906952,0.804283592,0.022156573,0.025849337,0.028803546,343,0.396501458,0.183673469,0.055393586,0.320699708,0.043731778,393,0.526717557,0.473282443,521,0.571976967,0.428023033,None,Rahm,Rahm,No,Chuy
C04034,0.050806453,0.903225792,0.022580647,0.004032267,0.019354841,270,0.388888889,0.207407407,0.055555556,0.266666667,0.081481481,280,0.55,0.45,403,0.563275434,0.436724566,None,Rahm,Rahm,No,Chuy
C04035,0.043905636,0.80209697,0.009174312,0.118610761,0.026212321,392,0.431122449,0.145408163,0.073979592,0.290816327,0.058673469,457,0.597374179,0.402625821,569,0.676625659,0.323374341,None,Rahm,Rahm,No,Chuy
C04036,0.040977143,0.834515367,0.020488571,0.089046498,0.01497242,344,0.351744186,0.159883721,0.139534884,0.261627907,0.087209302,395,0.564556962,0.435443038,517,0.566731141,0.433268859,None,Rahm,Rahm,No,Chuy
C04038,0.047999995,0.722666666,0.023999998,0.177777785,0.027555555,358,0.463687151,0.122905028,0.078212291,0.296089385,0.039106145,397,0.609571788,0.390428212,510,0.641176471,0.358823529,None,Rahm,Rahm,No,Chuy
C05001,0.014747192,0.951544946,0.011235954,0.001404494,0.021067415,224,0.455357143,0.205357143,0.035714286,0.227678571,0.075892857,271,0.612546125,0.387453875,392,0.617346939,0.382653061,None,Rahm,Rahm,No,Chuy
C05002,0.00754717,0.972641508,0.003773586,0,0.016037736,223,0.430493274,0.215246637,0.02690583,0.251121076,0.076233184,259,0.513513514,0.486486486,388,0.631443299,0.368556701,None,Rahm,Rahm,No,Chuy
C05004,0.170579024,0.699530527,0.041471046,0.055555554,0.032863848,293,0.436860068,0.092150171,0.088737201,0.341296928,0.040955631,316,0.515822785,0.484177215,519,0.518304432,0.481695568,None,Rahm,Rahm,No,Chuy
C05005,0.025125627,0.94328787,0.013639627,0.00143575,0.016511127,286,0.444055944,0.171328671,0.024475524,0.27972028,0.08041958,328,0.527439024,0.472560976,447,0.624161074,0.375838926,None,Rahm,Rahm,No,Chuy
C05006,0.015957446,0.953900709,0.013297872,0.00177305,0.015070923,251,0.410358566,0.22310757,0.035856574,0.28685259,0.043824701,268,0.518656716,0.481343284,379,0.614775726,0.385224274,None,Rahm,Rahm,No,Chuy
C05009,0.332575779,0.457575743,0.059090905,0.114393935,0.036363637,321,0.46728972,0.102803738,0.043613707,0.348909657,0.037383178,398,0.585427136,0.414572864,535,0.485981308,0.514018692,None,Rahm,Rahm,No,Chuy
C05010,0.005965698,0.938851606,0.015659954,0.003728561,0.035794181,220,0.377272727,0.209090909,0.05,0.290909091,0.072727273,261,0.54789272,0.45210728,379,0.643799472,0.356200528,None,Rahm,Rahm,No,Chuy
C05012,0.014856081,0.946146707,0.025998139,0,0.012999073,200,0.365,0.25,0.045,0.3,0.04,227,0.59030837,0.40969163,358,0.625698324,0.374301676,None,Rahm,Rahm,No,Chuy
C05013,0.018909094,0.914181824,0.021090907,0.015272722,0.030545454,255,0.423529412,0.196078431,0.003921569,0.305882353,0.070588235,270,0.566666667,0.433333333,377,0.644562334,0.355437666,None,Rahm,Rahm,No,Chuy
C05014,0.023809528,0.94235588,0.018796996,0.001253133,0.013784463,314,0.436305732,0.152866242,0.047770701,0.280254777,0.082802548,316,0.588607595,0.411392405,395,0.559493671,0.440506329,None,Rahm,Rahm,No,Chuy
C05015,0.262975809,0.608131446,0.031141875,0.064878896,0.032871974,265,0.490566038,0.135849057,0.026415094,0.294339623,0.052830189,323,0.529411765,0.470588235,430,0.544186047,0.455813953,None,Rahm,Rahm,No,Chuy
C05018,0.26232742,0.520710063,0.115384607,0.061143985,0.040433925,262,0.404580153,0.095419847,0.057251908,0.374045802,0.06870229,299,0.515050167,0.484949833,405,0.419753086,0.580246914,None,Rahm,Rahm,No,Chuy
C05020,0.251247944,0.587354339,0.054908491,0.070715516,0.03577371,341,0.457478006,0.085043988,0.055718475,0.366568915,0.035190616,387,0.54005168,0.45994832,483,0.534161491,0.465838509,None,Rahm,Rahm,No,Chuy
C05023,0.52996573,0.319349323,0.049657542,0.063356173,0.037671232,447,0.434004474,0.055928412,0.062639821,0.422818792,0.024608501,493,0.557809331,0.442190669,698,0.482808023,0.517191977,None,Rahm,Rahm,No,Chuy
C05025,0.033927144,0.901611429,0.026293468,0.002544553,0.035623405,289,0.432525952,0.176470588,0.044982699,0.297577855,0.048442907,339,0.542772861,0.457227139,419,0.696897375,0.303102625,None,Rahm,Rahm,No,Chuy
C05026,0.012125077,0.950223359,0.019783025,0.004467135,0.013401403,258,0.457364341,0.178294574,0.046511628,0.259689922,0.058139535,311,0.572347267,0.427652733,439,0.601366743,0.398633257,None,Rahm,Rahm,No,Chuy
C05028,0.044852193,0.907237511,0.027522935,3.50E-11,0.020387361,336,0.419642857,0.175595238,0.056547619,0.285714286,0.0625,386,0.585492228,0.414507772,466,0.622317597,0.377682403,None,Rahm,Rahm,No,Chuy
C05030,0.004225356,0.940845068,0.026760561,0.002112676,0.026056339,190,0.384210526,0.242105263,0.057894737,0.252631579,0.063157895,230,0.508695652,0.491304348,337,0.637982196,0.362017804,None,Rahm,Rahm,No,Chuy
C05032,0.054101217,0.870855159,0.031413611,0.020069805,0.023560208,349,0.438395415,0.128939828,0.068767908,0.300859599,0.063037249,410,0.570731707,0.429268293,481,0.648648649,0.351351351,None,Rahm,Rahm,No,Chuy
C05033,0.009860311,0.967132294,0.007395234,0,0.015612161,321,0.429906542,0.196261682,0.040498442,0.230529595,0.102803738,355,0.602816901,0.397183099,473,0.706131078,0.293868922,None,Rahm,Rahm,No,Chuy
C05040,0.01905626,0.954627948,0.004537205,1.21E-10,0.021778586,253,0.403162055,0.193675889,0.067193676,0.245059289,0.090909091,303,0.564356436,0.435643564,353,0.580736544,0.419263456,None,Rahm,Rahm,No,Chuy
C06001,0.003246753,0.975108225,0.006493507,3.73E-10,0.015151515,320,0.41875,0.171875,0.06875,0.265625,0.075,350,0.577142857,0.422857143,413,0.677966102,0.322033898,None,Rahm,Rahm,No,Chuy
C06006,0.00221484,0.970099668,0.016611295,0.00110742,0.009966777,271,0.435424354,0.177121771,0.066420664,0.265682657,0.055350554,285,0.575438596,0.424561404,383,0.637075718,0.362924282,None,Rahm,Rahm,No,Chuy
C06008,0.004232805,0.979894176,0.004232805,0.001058201,0.010582013,287,0.452961672,0.167247387,0.069686411,0.257839721,0.052264808,321,0.548286604,0.451713396,412,0.696601942,0.303398058,None,Rahm,Rahm,No,Chuy
C06009,0.000716333,0.972779368,0.020773639,1.91E-10,0.00573066,221,0.384615385,0.194570136,0.031674208,0.316742081,0.07239819,254,0.55511811,0.44488189,409,0.640586797,0.359413203,None,Rahm,Rahm,No,Chuy
C06029,0.004944376,0.967861559,0.003708282,0.002472188,0.021013596,328,0.454268293,0.164634146,0.06402439,0.237804878,0.079268293,351,0.564102564,0.435897436,411,0.639902676,0.360097324,None,Rahm,Rahm,No,Chuy
C06031,0.002666667,0.978666665,0.006666667,0.001333334,0.010666667,284,0.422535211,0.176056338,0.052816901,0.267605634,0.080985915,321,0.595015576,0.404984424,385,0.67012987,0.32987013,None,Rahm,Rahm,No,Chuy
C06034,0.001821494,0.979963568,0.007285976,3.89E-10,0.010928962,272,0.411764706,0.202205882,0.033088235,0.294117647,0.058823529,303,0.561056106,0.438943894,393,0.697201018,0.302798982,None,Rahm,Rahm,No,Chuy
C06035,0.002597404,0.977922076,0.014285713,0,0.005194807,264,0.412878788,0.242424242,0.026515152,0.253787879,0.064393939,296,0.560810811,0.439189189,360,0.7,0.3,None,Rahm,Rahm,No,Chuy
C06036,0.001164145,0.961583239,0.010477295,0.002328289,0.024447032,285,0.480701754,0.164912281,0.042105263,0.235087719,0.077192982,341,0.595307918,0.404692082,432,0.724537037,0.275462963,None,Rahm,Rahm,No,Chuy
C06037,0.008739076,0.956304619,0.018726592,0.002496879,0.013732834,325,0.353846154,0.264615385,0.052307692,0.267692308,0.061538462,373,0.501340483,0.498659517,391,0.641943734,0.358056266,None,Rahm,Rahm,No,Chuy
C06038,0.001196172,0.965311007,0.010765548,1.31E-10,0.022727273,313,0.399361022,0.143769968,0.063897764,0.297124601,0.095846645,340,0.505882353,0.494117647,412,0.662621359,0.337378641,None,Rahm,Rahm,No,Chuy
C06039,0.000825766,0.978530139,0.009909166,0,0.010734929,236,0.394067797,0.224576271,0.042372881,0.254237288,0.084745763,249,0.514056225,0.485943775,374,0.636363636,0.363636364,None,Rahm,Rahm,No,Chuy
C06040,0.006445671,0.957642725,0.008287292,0.003683241,0.023941071,235,0.365957447,0.225531915,0.034042553,0.30212766,0.072340426,258,0.53875969,0.46124031,342,0.649122807,0.350877193,None,Rahm,Rahm,No,Chuy
C06041,0.005015045,0.961885657,0.011033099,2.60E-11,0.022066198,257,0.463035019,0.206225681,0.054474708,0.210116732,0.06614786,295,0.616949153,0.383050847,423,0.673758865,0.326241135,None,Rahm,Rahm,No,Chuy
C06042,0.00244898,0.975510203,0.012244898,0.001632653,0.008163266,259,0.451737452,0.204633205,0.069498069,0.231660232,0.042471042,268,0.570895522,0.429104478,408,0.676470588,0.323529412,None,Rahm,Rahm,No,Chuy
C06043,0.006116208,0.96941896,0.007135577,0,0.017329255,240,0.383333333,0.241666667,0.058333333,0.270833333,0.045833333,270,0.507407407,0.492592593,333,0.660660661,0.339339339,None,Rahm,Rahm,No,Chuy
C06045,2.78E-10,0.974971557,0.013651878,0.001137656,0.010238909,281,0.412811388,0.174377224,0.067615658,0.277580071,0.067615658,301,0.521594684,0.478405316,423,0.626477541,0.373522459,None,Rahm,Rahm,No,Chuy
C06046,0.009687835,0.949407972,0.007534984,0,0.03336921,217,0.419354839,0.230414747,0.055299539,0.244239631,0.050691244,219,0.543378995,0.456621005,268,0.694029851,0.305970149,None,Rahm,Rahm,No,Chuy
C06047,0.002076843,0.973001039,0.018691587,0,0.006230532,189,0.380952381,0.238095238,0.052910053,0.259259259,0.068783069,229,0.576419214,0.423580786,328,0.719512195,0.280487805,None,Rahm,Rahm,No,Chuy
C06048,0.002991027,0.964107676,0.013958125,4.10E-10,0.018943171,248,0.447580645,0.193548387,0.040322581,0.258064516,0.060483871,284,0.602112676,0.397887324,404,0.631188119,0.368811881,None,Rahm,Rahm,No,Chuy
C07001,0.002814259,0.981238272,0.009380863,2.23E-10,0.006566605,207,0.352657005,0.246376812,0.062801932,0.280193237,0.057971014,229,0.519650655,0.480349345,345,0.623188406,0.376811594,None,Rahm,Rahm,No,Chuy
C07002,0.007985258,0.947788696,0.023955775,0.001228501,0.019041769,200,0.455,0.175,0.065,0.255,0.05,240,0.533333333,0.466666667,362,0.624309392,0.375690608,None,Rahm,Rahm,No,Chuy
C07003,0.004873295,0.959064321,0.015594546,2.84E-11,0.020467838,250,0.392,0.172,0.028,0.3,0.108,289,0.539792388,0.460207612,354,0.672316384,0.327683616,None,Rahm,Rahm,No,Chuy
C07004,0.008342024,0.965589152,0.01459854,0.002085506,0.009384777,235,0.387234043,0.217021277,0.034042553,0.272340426,0.089361702,289,0.512110727,0.487889273,390,0.664102564,0.335897436,None,Rahm,Rahm,No,Chuy
C07006,0.048060181,0.896779837,0.020207124,0.008738215,0.026214644,290,0.424137931,0.168965517,0.034482759,0.317241379,0.055172414,388,0.569587629,0.430412371,444,0.59009009,0.40990991,None,Rahm,Rahm,No,Chuy
C07009,0.012456366,0.944836143,0.008897397,1.02E-08,0.033810084,451,0.481152993,0.195121951,0.033259424,0.232815965,0.057649667,506,0.517786561,0.482213439,554,0.682310469,0.317689531,None,Rahm,Rahm,No,Chuy
C07010,0.004314996,0.952535054,0.030204959,0,0.012944991,258,0.406976744,0.209302326,0.031007752,0.298449612,0.054263566,298,0.590604027,0.409395973,393,0.702290076,0.297709924,None,Rahm,Rahm,No,Chuy
C07015,0.009794318,0.947110678,0.010773751,0.000979432,0.031341821,275,0.363636364,0.210909091,0.043636364,0.309090909,0.072727273,302,0.503311258,0.496688742,378,0.666666667,0.333333333,None,Rahm,Rahm,No,Chuy
C07016,0.01360142,0.947368422,0.009461857,0,0.029568302,184,0.402173913,0.217391304,0.048913043,0.255434783,0.076086957,226,0.539823009,0.460176991,332,0.626506024,0.373493976,None,Rahm,Rahm,No,Chuy
C07018,0.02512212,0.939288206,0.011863228,0.003489183,0.020237263,201,0.378109453,0.233830846,0.07960199,0.243781095,0.064676617,228,0.543859649,0.456140351,295,0.613559322,0.386440678,None,Rahm,Rahm,No,Chuy
C07021,0.016042786,0.901451475,0.070282662,0.000763943,0.011459134,173,0.404624277,0.242774566,0.01734104,0.265895954,0.069364162,196,0.556122449,0.443877551,287,0.700348432,0.299651568,None,Rahm,Rahm,No,Chuy
C07022,0.042366691,0.689554414,0.240321409,0.007304601,0.020452884,207,0.463768116,0.188405797,0.038647343,0.256038647,0.053140097,209,0.535885167,0.464114833,277,0.649819495,0.350180505,None,Rahm,Rahm,No,Chuy
C07023,0.00591716,0.942011835,0.042603546,0,0.009467458,276,0.416666667,0.202898551,0.065217391,0.253623188,0.061594203,317,0.539432177,0.460567823,383,0.686684073,0.313315927,None,Rahm,Rahm,No,Chuy
C07028,0.029100528,0.768959436,0.185185184,0.003527337,0.013227515,176,0.420454545,0.25,0.011363636,0.267045455,0.051136364,207,0.54589372,0.45410628,259,0.648648649,0.351351351,None,Rahm,Rahm,No,Chuy
C07030,0.029629627,0.772839509,0.169547328,2.13E-11,0.027983535,175,0.394285714,0.211428571,0.045714286,0.28,0.068571429,208,0.504807692,0.495192308,281,0.693950178,0.306049822,None,Rahm,Rahm,No,Chuy
C07032,0.01003764,0.974905892,0.007528235,8.69E-10,0.007528233,392,0.5,0.145408163,0.073979592,0.206632653,0.073979592,434,0.603686636,0.396313364,489,0.691206544,0.308793456,None,Rahm,Rahm,No,Chuy
C07033,0.004778973,0.978494626,0.011947427,0.001194742,0.003584232,370,0.451351351,0.145945946,0.040540541,0.291891892,0.07027027,407,0.616707617,0.383292383,467,0.700214133,0.299785867,None,Rahm,Rahm,No,Chuy
C07036,0.004056794,0.974645033,0.017241378,0,0.004056795,318,0.393081761,0.188679245,0.050314465,0.29245283,0.075471698,353,0.538243626,0.461756374,440,0.661363636,0.338636364,None,Rahm,Rahm,No,Chuy
C07037,0.022148394,0.915836103,0.044296788,0.005537098,0.012181617,297,0.417508418,0.154882155,0.047138047,0.30976431,0.070707071,336,0.574404762,0.425595238,410,0.668292683,0.331707317,None,Rahm,Rahm,No,Chuy
C07039,0.003783102,0.969735182,0.001261036,1.40E-10,0.02522068,223,0.461883408,0.197309417,0.01793722,0.219730942,0.103139013,279,0.573476703,0.426523297,339,0.728613569,0.271386431,None,Rahm,Rahm,No,Chuy
C07045,0.020698576,0.863518746,0.099611915,0,0.016170764,225,0.435555556,0.235555556,0.035555556,0.257777778,0.035555556,262,0.515267176,0.484732824,381,0.67191601,0.32808399,None,Rahm,Rahm,No,Chuy
C08002,0.008563899,0.948616603,0.016469037,0.001976284,0.024374177,225,0.471111111,0.168888889,0.071111111,0.226666667,0.062222222,281,0.615658363,0.384341637,397,0.644836272,0.355163728,None,Rahm,Rahm,No,Chuy
C08003,0.005305039,0.968169761,0.0132626,2.24E-10,0.0132626,329,0.443768997,0.20668693,0.075987842,0.218844985,0.054711246,362,0.58839779,0.41160221,424,0.70754717,0.29245283,None,Rahm,Rahm,No,Chuy
C08004,1.00E-09,0.95816464,0.01214575,8.41E-12,0.029689609,303,0.481848185,0.158415842,0.01650165,0.257425743,0.085808581,367,0.588555858,0.411444142,418,0.696172249,0.303827751,None,Rahm,Rahm,No,Chuy
C08005,0.002688173,0.965053766,0.010752688,0.001344087,0.020161287,338,0.387573964,0.24556213,0.044378698,0.25739645,0.065088757,373,0.568364611,0.431635389,405,0.708641975,0.291358025,None,Rahm,Rahm,No,Chuy
C08006,0.010215661,0.945516456,0.022701477,0.004540296,0.01702611,264,0.496212121,0.170454545,0.041666667,0.242424242,0.049242424,322,0.611801242,0.388198758,395,0.660759494,0.339240506,None,Rahm,Rahm,No,Chuy
C08007,0.008205129,0.935384622,0.019487177,0.019487177,0.017435894,323,0.445820433,0.170278638,0.027863777,0.303405573,0.052631579,362,0.58839779,0.41160221,442,0.667420814,0.332579186,None,Rahm,Rahm,No,Chuy
C08008,0.002928258,0.982430453,0.002928258,0.005856515,0.005856516,300,0.433333333,0.193333333,0.073333333,0.24,0.06,335,0.549253731,0.450746269,370,0.694594595,0.305405405,None,Rahm,Rahm,No,Chuy
C08009,0.008103728,0.954619126,0.016207455,0.001620745,0.019448947,182,0.43956044,0.17032967,0.032967033,0.285714286,0.071428571,195,0.58974359,0.41025641,274,0.620437956,0.379562044,None,Rahm,Rahm,No,Chuy
C08010,0.011111111,0.938888891,0.02,0.003333333,0.026666665,359,0.403899721,0.147632312,0.066852368,0.314763231,0.066852368,399,0.553884712,0.446115288,457,0.647702407,0.352297593,None,Rahm,Rahm,No,Chuy
C08011,0.00863132,0.955610358,0.008631319,0.001233046,0.025893957,254,0.44488189,0.18503937,0.043307087,0.220472441,0.106299213,275,0.607272727,0.392727273,342,0.698830409,0.301169591,None,Rahm,Rahm,No,Chuy
C08012,0.009334889,0.942823804,0.021003501,0,0.026837806,228,0.456140351,0.219298246,0.035087719,0.24122807,0.048245614,250,0.552,0.448,346,0.679190751,0.320809249,None,Rahm,Rahm,No,Chuy
C08016,0.009140768,0.959780619,0.02559415,0,0.005484463,72,0.458333333,0.222222222,0.027777778,0.236111111,0.055555556,91,0.571428571,0.428571429,151,0.635761589,0.364238411,None,Rahm,Rahm,No,Chuy
C08017,0.006932407,0.979202776,0.005199306,0,0.00866551,243,0.456790123,0.164609053,0.057613169,0.255144033,0.065843621,280,0.635714286,0.364285714,336,0.699404762,0.300595238,None,Rahm,Rahm,No,Chuy
C08019,0.00406504,0.967479677,0.008130081,0.008130081,0.012195121,340,0.347058824,0.226470588,0.070588235,0.288235294,0.067647059,361,0.523545706,0.476454294,433,0.681293303,0.318706697,None,Rahm,Rahm,No,Chuy
C08021,0.002722941,0.965282504,0.017699113,0.006126618,0.008168824,282,0.393617021,0.230496454,0.046099291,0.237588652,0.092198582,343,0.562682216,0.437317784,484,0.69214876,0.30785124,None,Rahm,Rahm,No,Chuy
C08023,0.008579599,0.974261201,0.013346044,0,0.003813156,205,0.434146341,0.204878049,0.058536585,0.248780488,0.053658537,225,0.511111111,0.488888889,323,0.650154799,0.349845201,None,Rahm,Rahm,No,Chuy
C08024,0.004237288,0.980932202,0.006355933,0,0.008474577,170,0.447058824,0.170588235,0.070588235,0.229411765,0.082352941,198,0.550505051,0.449494949,232,0.63362069,0.36637931,None,Rahm,Rahm,No,Chuy
C08025,0.003361345,0.978991596,0.010084034,3.84E-12,0.007563025,230,0.495652174,0.217391304,0.004347826,0.226086957,0.056521739,295,0.613559322,0.386440678,382,0.709424084,0.290575916,None,Rahm,Rahm,No,Chuy
C08027,0.011479593,0.934948979,0.030612244,2.39E-10,0.022959185,298,0.409395973,0.197986577,0.05033557,0.285234899,0.05704698,331,0.558912387,0.441087613,409,0.640586797,0.359413203,None,Rahm,Rahm,No,Chuy
C08029,0.015479878,0.957688335,0.006191954,0.003095975,0.017543858,286,0.377622378,0.223776224,0.031468531,0.311188811,0.055944056,329,0.553191489,0.446808511,460,0.667391304,0.332608696,None,Rahm,Rahm,No,Chuy
C08030,0.002941177,0.950000001,0.016666666,0.001960784,0.028431372,287,0.414634146,0.240418118,0.041811847,0.24738676,0.055749129,323,0.609907121,0.390092879,434,0.652073733,0.347926267,None,Rahm,Rahm,No,Chuy
C08031,0.003663003,0.978021977,0.008547008,3.04E-11,0.009768012,211,0.426540284,0.208530806,0.090047393,0.218009479,0.056872038,225,0.613333333,0.386666667,309,0.653721683,0.346278317,None,Rahm,Rahm,No,Chuy
