Precinct_Name,WARD,PRECINCT,JOINID,TOTVOTES,JOYCE,VALLAS,WILSON,PRECKWINKLE,DALEY,MCCARTHY,CHICO,MENDOZA,ENYIA,FORD,SALESGRIFFIN,LIGHTFOOT,FIORETTI,KOZLAR,P_JOYCE,P_VALLAS,P_WISLON,P_PRECKWINKLE,P_DALEY,P_MCCARTHY,P_CHICO,P_MENDOZA,P_ENYIA,P_FORD,P_SALESGRIFFIN,P_LIGHTFOOT,P_FIORETTI,P_KOZLAR,TOTPOP,NH_WHITE,NH_BLACK,NH_ASIAN,HISP,PER_WHITE,PER_BLACK,PER_ASIAN,PER_HISP,PER_NW
Ward 39 Precinct 29,39,29,C39029,150,6,7,3,26,20,6,13,14,10,0,1,38,3,0,0.04,0.046666667,0.02,0.173333333,0.133333333,0.04,0.086666667,0.093333333,0.066666667,0,0.006666667,0.253333333,0.02,0,1424.999872,440.9999612,106.9999916,409.9999752,420.9999481,0.309473685,0.07508772,0.287719307,0.295438587,0.690526315
Ward 39 Precinct 30,39,30,C39030,326,6,25,11,57,35,8,18,35,30,1,1,96,0,0,0.018404908,0.076687117,0.033742331,0.174846626,0.107361963,0.024539877,0.055214724,0.107361963,0.09202454,0.003067485,0.003067485,0.294478528,0,0,1657.999906,712.9999648,113.9999827,350.9999939,397.9999695,0.430036191,0.068757533,0.211700853,0.240048246,0.569963809
Ward 39 Precinct 31,39,31,C39031,256,12,18,6,38,28,11,20,49,14,2,1,52,2,3,0.046875,0.0703125,0.0234375,0.1484375,0.109375,0.04296875,0.078125,0.19140625,0.0546875,0.0078125,0.00390625,0.203125,0.0078125,0.01171875,1841.000083,472.000022,57.99999523,222.000014,1028.000051,0.256382401,0.031504613,0.12058664,0.558392181,0.743617599
Ward 39 Precinct 32,39,32,C39032,263,20,41,6,27,60,16,18,25,12,0,1,31,4,0,0.076045627,0.155893536,0.022813688,0.102661597,0.228136882,0.060836502,0.068441065,0.095057034,0.045627376,0,0.003802281,0.117870722,0.015209125,0,1160.213552,606.0889888,13.00000002,405.4341658,88.69039103,0.522394336,0.011204834,0.34944788,0.076443161,0.477605664
Ward 39 Precinct 33,39,33,C39033,341,19,20,5,61,67,10,15,45,27,2,1,60,3,3,0.055718475,0.058651026,0.014662757,0.17888563,0.196480938,0.029325513,0.04398827,0.131964809,0.079178886,0.005865103,0.002932551,0.175953079,0.008797654,0.008797654,2413.000087,1461.000013,89.00000455,391.0000136,388.0000535,0.605470352,0.036883548,0.162038955,0.160795706,0.394529648
Ward 39 Precinct 34,39,34,C39034,290,18,17,9,47,40,17,13,44,25,0,1,57,0,2,0.062068966,0.05862069,0.031034483,0.162068966,0.137931034,0.05862069,0.044827586,0.151724138,0.086206897,0,0.003448276,0.196551724,0,0.006896552,1745.999977,981.9999979,105.9999997,175.999997,422.9999822,0.562428414,0.060710195,0.100801832,0.242268034,0.437571586
Ward 39 Precinct 35,39,35,C39035,311,12,25,8,55,44,4,13,24,22,1,0,96,2,1,0.038585209,0.080385852,0.025723473,0.176848875,0.1414791,0.012861736,0.041800643,0.077170418,0.07073955,0.003215434,0,0.308681672,0.006430868,0.003215434,1387.000056,625.0000366,56.0000098,344.9999972,288.0000135,0.450612842,0.040374915,0.248738272,0.207642395,0.549387158
Ward 39 Precinct 36,39,36,C39036,88,7,6,4,9,18,1,18,7,5,0,0,8,2,2,0.079545455,0.068181818,0.045454545,0.102272727,0.204545455,0.011363636,0.204545455,0.079545455,0.056818182,0,0,0.090909091,0.022727273,0.022727273,513.2423591,315.6297601,5.999999983,96.38174861,44.2476376,0.614972156,0.011690383,0.187789934,0.086211975,0.385027844
Ward 39 Precinct 37,39,37,C39037,355,43,62,4,45,94,5,15,14,5,2,1,61,1,3,0.121126761,0.174647887,0.011267606,0.126760563,0.264788732,0.014084507,0.042253521,0.03943662,0.014084507,0.005633803,0.002816901,0.171830986,0.002816901,0.008450704,866.9999974,676.9999966,18.99999847,69.00000434,73.00000008,0.780853516,0.021914647,0.07958478,0.084198386,0.219146484
Ward 39 Precinct 38,39,38,C39038,201,15,30,2,25,30,8,22,17,3,1,0,47,0,1,0.074626866,0.149253731,0.009950249,0.124378109,0.149253731,0.039800995,0.109452736,0.084577114,0.014925373,0.004975124,0,0.233830846,0,0.004975124,304.6391834,209.3757598,2.54715036,58.07502823,31.58466444,0.68729097,0.008361204,0.190635451,0.10367893,0.31270903
Ward 39 Precinct 39,39,39,C39039,207,12,20,6,24,40,7,23,18,9,0,0,47,1,0,0.057971014,0.096618357,0.028985507,0.115942029,0.193236715,0.033816425,0.111111111,0.086956522,0.043478261,0,0,0.22705314,0.004830918,0,873.3608144,498.6242388,7.452849533,83.92497193,256.4153346,0.57092582,0.008533529,0.096094272,0.293596106,0.42907418
Ward 39 Precinct 40,39,40,C39040,309,34,51,11,23,76,17,20,21,12,1,3,35,3,1,0.110032362,0.165048544,0.035598706,0.074433657,0.245954693,0.055016181,0.064724919,0.067961165,0.038834951,0.003236246,0.009708738,0.113268608,0.009708738,0.003236246,941.0000048,601.9999969,18,177.000011,121.9999962,0.639744946,0.019128587,0.188097779,0.129649305,0.360255054
Ward 39 Precinct 41,39,41,C39041,383,42,46,17,39,70,14,28,23,11,0,2,85,3,1,0.109660574,0.120104439,0.044386423,0.101827676,0.182767624,0.036553525,0.07310705,0.060052219,0.028720627,0,0.005221932,0.221932115,0.007832898,0.002610966,1075.999903,810.9999407,6.999998912,105.9999812,121.9999863,0.753717485,0.006505576,0.098513003,0.113382897,0.246282515
Ward 39 Precinct 42,39,42,C39042,402,41,66,9,25,154,16,28,19,5,0,1,37,1,0,0.10199005,0.164179104,0.02238806,0.062189055,0.383084577,0.039800995,0.069651741,0.047263682,0.012437811,0,0.002487562,0.092039801,0.002487562,0,878.8922663,706.9078885,6.000000016,81.98784168,65.99726388,0.804316884,0.006826775,0.093285429,0.075091415,0.195683116
Ward 39 Precinct 43,39,43,C39043,355,40,58,4,23,68,12,38,31,18,2,0,56,2,0,0.112676056,0.163380282,0.011267606,0.064788732,0.191549296,0.033802817,0.107042254,0.087323944,0.050704225,0.005633803,0,0.157746479,0.005633803,0,960.0000347,776.000021,1.36E-13,72.00000191,78.00001138,0.808333326,1.42E-16,0.074999999,0.081250009,0.191666674
Ward 39 Precinct 44,39,44,C39044,300,25,51,16,26,59,8,29,23,5,0,1,50,4,1,0.083333333,0.17,0.053333333,0.086666667,0.196666667,0.026666667,0.096666667,0.076666667,0.016666667,0,0.003333333,0.166666667,0.013333333,0.003333333,740.9999958,628.9999985,2.000000038,50.00000008,54.99999721,0.848852904,0.002699055,0.067476384,0.074224018,0.151147096
Ward 39 Precinct 45,39,45,C39045,363,36,57,12,28,102,20,38,22,3,0,0,40,1,1,0.099173554,0.157024793,0.033057851,0.077134986,0.280991736,0.055096419,0.104683196,0.060606061,0.008264463,0,0,0.110192837,0.002754821,0.002754821,827.9341207,680.9547556,2.99973802,37.99947891,82.984324,0.822474565,0.00362316,0.045896742,0.100230588,0.177525435
Ward 40 Precinct 01,40,1,C40001,289,38,32,9,35,42,17,28,31,11,2,1,40,3,0,0.131487889,0.110726644,0.031141869,0.121107266,0.14532872,0.058823529,0.096885813,0.107266436,0.038062284,0.006920415,0.003460208,0.138408304,0.010380623,0,1790.999981,882.999981,66.99999987,437.9999979,364.0000011,0.493020653,0.037409269,0.244556115,0.203238417,0.506979347
Ward 40 Precinct 02,40,2,C40002,267,21,32,6,37,33,9,24,28,12,1,1,60,0,1,0.078651685,0.119850187,0.02247191,0.138576779,0.123595506,0.033707865,0.08988764,0.104868914,0.04494382,0.003745318,0.003745318,0.224719101,0,0.003745318,1491.000002,671.999998,102.0000032,316.9999879,369.0000124,0.450704223,0.068410465,0.212608979,0.247484917,0.549295777
Ward 40 Precinct 03,40,3,C40003,407,15,16,10,68,39,9,15,41,44,2,0,141,3,2,0.036855037,0.039312039,0.024570025,0.167076167,0.095823096,0.022113022,0.036855037,0.100737101,0.108108108,0.004914005,0,0.346437346,0.007371007,0.004914005,1365.000049,896.0000433,25.00000016,103.0000026,290.0000015,0.656410265,0.018315018,0.075457875,0.212454206,0.343589735
Ward 40 Precinct 04,40,4,C40004,206,6,21,2,37,34,4,15,14,23,2,0,46,0,0,0.029126214,0.101941748,0.009708738,0.17961165,0.165048544,0.019417476,0.072815534,0.067961165,0.111650485,0.009708738,0,0.223300971,0,0,1041.999978,333.9999948,70.99999978,347.9999924,265.9999923,0.32053743,0.068138197,0.333973128,0.255278309,0.67946257
Ward 40 Precinct 05,40,5,C40005,374,28,26,5,51,51,16,21,33,40,3,2,94,0,2,0.07486631,0.069518717,0.013368984,0.136363636,0.136363636,0.042780749,0.056149733,0.088235294,0.106951872,0.00802139,0.005347594,0.251336898,0,0.005347594,1389.999963,753.9999565,53.99999684,210.0000143,336.9999948,0.542446026,0.03884892,0.151079151,0.242446046,0.457553974
Ward 40 Precinct 06,40,6,C40006,407,9,20,5,84,8,7,11,35,66,4,1,151,3,3,0.022113022,0.049140049,0.012285012,0.206388206,0.01965602,0.017199017,0.027027027,0.085995086,0.162162162,0.00982801,0.002457002,0.371007371,0.007371007,0.007371007,1279.000055,849.0000295,41.00000694,55.00000391,300.0000129,0.663799838,0.032056298,0.043002347,0.234558249,0.336200162
Ward 40 Precinct 07,40,7,C40007,388,15,48,9,56,35,7,22,28,30,0,1,134,0,2,0.038659794,0.12371134,0.023195876,0.144329897,0.090206186,0.018041237,0.056701031,0.072164948,0.077319588,0,0.00257732,0.345360825,0,0.005154639,1067.999985,742.9999933,5.999999642,66.99999732,236.9999953,0.695692887,0.005617977,0.062734081,0.221910111,0.304307113
Ward 40 Precinct 08,40,8,C40008,460,5,25,6,89,52,4,15,33,65,1,0,160,4,1,0.010869565,0.054347826,0.013043478,0.193478261,0.113043478,0.008695652,0.032608696,0.07173913,0.141304348,0.002173913,0,0.347826087,0.008695652,0.002173913,1304.999922,847.9999455,67.99999373,77.99999833,276.9999875,0.649808426,0.052107278,0.059770117,0.212260539,0.350191574
Ward 40 Precinct 09,40,9,C40009,258,25,7,18,38,32,6,23,23,26,0,1,52,2,3,0.096899225,0.027131783,0.069767442,0.147286822,0.124031008,0.023255814,0.089147287,0.089147287,0.100775194,0,0.003875969,0.201550388,0.007751938,0.011627907,1504.999945,561.9999849,235.9999901,402.999981,269.999992,0.37342193,0.15681063,0.267774083,0.179401995,0.62657807
Ward 40 Precinct 10,40,10,C40010,265,24,22,9,44,35,9,12,27,25,2,0,50,4,0,0.090566038,0.083018868,0.033962264,0.166037736,0.132075472,0.033962264,0.045283019,0.101886792,0.094339623,0.00754717,0,0.188679245,0.01509434,0,2186.00002,661.9999993,259.0000048,653.0000126,536.0000032,0.302836227,0.118481245,0.298719125,0.245196706,0.697163773
Ward 40 Precinct 11,40,11,C40011,405,24,21,11,53,58,4,22,39,49,0,0,119,2,1,0.059259259,0.051851852,0.027160494,0.130864198,0.143209877,0.009876543,0.054320988,0.096296296,0.120987654,0,0,0.29382716,0.004938272,0.002469136,1160.999947,661.9999745,28.99999965,131.999989,301.9999838,0.570198109,0.024978468,0.113695086,0.260120584,0.429801891
Ward 40 Precinct 12,40,12,C40012,277,22,19,5,30,34,4,9,22,28,2,2,93,6,0,0.079422383,0.068592058,0.018050542,0.108303249,0.122743682,0.014440433,0.032490975,0.079422383,0.101083032,0.007220217,0.007220217,0.335740072,0.02166065,0,918.9999833,616.9999741,21.99999834,52.00000811,192.0000037,0.671381921,0.023939063,0.056583253,0.20892275,0.328618079
Ward 40 Precinct 13,40,13,C40013,519,10,23,2,90,45,5,16,36,106,1,3,178,2,1,0.019267823,0.044315992,0.003853565,0.173410405,0.086705202,0.009633911,0.030828516,0.069364162,0.204238921,0.001926782,0.005780347,0.342967245,0.003853565,0.001926782,1453.999931,1024.999948,66.99999699,66.99999686,258.9999906,0.704951855,0.04607978,0.04607978,0.178129301,0.295048145
Ward 40 Precinct 14,40,14,C40014,228,21,26,5,23,42,7,22,26,14,3,0,36,1,1,0.092105263,0.114035088,0.021929825,0.100877193,0.184210526,0.030701754,0.096491228,0.114035088,0.061403509,0.013157895,0,0.157894737,0.004385965,0.004385965,1961.999961,954.0000001,100.000002,453.9999705,374.9999913,0.486238542,0.050968402,0.231396524,0.191131498,0.513761458
Ward 40 Precinct 15,40,15,C40015,282,22,19,5,40,42,17,27,22,16,2,0,61,7,1,0.078014184,0.067375887,0.017730496,0.141843972,0.14893617,0.060283688,0.095744681,0.078014184,0.056737589,0.007092199,0,0.216312057,0.024822695,0.003546099,1753.000016,779.9999977,108.0000067,353.0000045,436.0000072,0.444951506,0.061608674,0.201369082,0.248716488,0.555048494
Ward 40 Precinct 16,40,16,C40016,488,10,20,5,82,44,11,16,43,69,4,0,178,2,1,0.020491803,0.040983607,0.010245902,0.168032787,0.090163934,0.022540984,0.032786885,0.088114754,0.141393443,0.008196721,0,0.364754098,0.004098361,0.00204918,1298.999974,859.9999956,27.00000009,90.9999985,274.9999825,0.662047739,0.02078522,0.070053888,0.211701299,0.337952261
Ward 40 Precinct 17,40,17,C40017,336,25,20,2,57,47,10,28,28,18,4,0,94,2,0,0.074404762,0.05952381,0.005952381,0.169642857,0.139880952,0.029761905,0.083333333,0.083333333,0.053571429,0.011904762,0,0.279761905,0.005952381,0,1153.000094,567.0000569,85.0000036,263.0000123,212.0000191,0.491760634,0.073720726,0.228100599,0.183868172,0.508239366
Ward 40 Precinct 18,40,18,C40018,201,18,7,10,37,34,7,13,12,22,1,2,33,5,0,0.089552239,0.034825871,0.049751244,0.184079602,0.169154229,0.034825871,0.064676617,0.059701493,0.109452736,0.004975124,0.009950249,0.164179104,0.024875622,0,2045.999955,685.9999768,348.0000031,485.9999615,454.0000166,0.335288364,0.170087982,0.237536643,0.221896396,0.664711636
Ward 40 Precinct 19,40,19,C40019,372,13,32,16,67,48,11,16,40,42,2,0,80,4,1,0.034946237,0.086021505,0.043010753,0.180107527,0.129032258,0.029569892,0.043010753,0.107526882,0.112903226,0.005376344,0,0.215053763,0.010752688,0.002688172,2071.99988,857.9999499,187.999984,378.999977,591.9999717,0.414092664,0.090733588,0.182915057,0.285714289,0.585907336
Ward 40 Precinct 20,40,20,C40020,277,14,18,5,48,28,7,10,39,35,1,1,61,4,1,0.050541516,0.064981949,0.018050542,0.173285199,0.101083032,0.025270758,0.036101083,0.140794224,0.126353791,0.003610108,0.003610108,0.220216606,0.014440433,0.003610108,2037.000053,961.0000266,228.0000065,283.0000108,506.0000068,0.471772215,0.111929308,0.1389298,0.248404513,0.528227785
Ward 40 Precinct 21,40,21,C40021,445,19,27,7,70,55,14,24,48,26,3,2,149,0,0,0.042696629,0.060674157,0.015730337,0.157303371,0.123595506,0.031460674,0.053932584,0.107865169,0.058426966,0.006741573,0.004494382,0.334831461,0,0,1292.000065,772.0000586,40.00000071,100.0000022,351.0000018,0.597523235,0.030959751,0.077399379,0.271671814,0.402476765
Ward 40 Precinct 22,40,22,C40022,352,12,12,7,57,46,9,15,28,26,0,0,140,0,0,0.034090909,0.034090909,0.019886364,0.161931818,0.130681818,0.025568182,0.042613636,0.079545455,0.073863636,0,0,0.397727273,0,0,1463.999956,626.9999728,66.00000412,175.9999862,546.9999943,0.428278683,0.045081971,0.120218573,0.373633887,0.571721317
Ward 40 Precinct 23,40,23,C40023,477,19,23,11,81,49,3,12,35,54,2,0,184,0,1,0.039832285,0.048218029,0.023060797,0.169811321,0.102725367,0.006289308,0.025157233,0.073375262,0.113207547,0.004192872,0,0.385744235,0,0.002096436,1470.999921,817.9999336,89.9999986,145.9999953,378.9999957,0.556084281,0.061182871,0.099252212,0.25764787,0.443915719
Ward 40 Precinct 24,40,24,C40024,255,27,23,6,39,41,8,13,26,19,0,0,46,0,1,0.105882353,0.090196078,0.023529412,0.152941176,0.160784314,0.031372549,0.050980392,0.101960784,0.074509804,0,0,0.180392157,0,0.003921569,1811.000079,787.0000496,89.99999935,583.0000139,296.000015,0.434566546,0.049696298,0.321921584,0.163445611,0.565433454
Ward 40 Precinct 25,40,25,C40025,417,8,16,6,81,44,4,14,25,47,3,0,167,1,1,0.019184652,0.038369305,0.014388489,0.194244604,0.105515588,0.009592326,0.033573141,0.059952038,0.112709832,0.007194245,0,0.400479616,0.002398082,0.002398082,1253.000143,794.000064,49.00000635,92.99999874,278.0000723,0.633679149,0.039106146,0.074221858,0.22186755,0.366320851
Ward 40 Precinct 26,40,26,C40026,390,18,17,4,74,41,9,11,28,35,0,2,147,3,0,0.046153846,0.043589744,0.01025641,0.18974359,0.105128205,0.023076923,0.028205128,0.071794872,0.08974359,0,0.005128205,0.376923077,0.007692308,0,1085,677.9999976,40.9999995,107.9999991,229.0000033,0.62488479,0.037788018,0.09953917,0.211059911,0.37511521
Ward 40 Precinct 27,40,27,C40027,425,30,15,26,94,46,11,13,31,42,1,0,109,1,3,0.070588235,0.035294118,0.061176471,0.221176471,0.108235294,0.025882353,0.030588235,0.072941176,0.098823529,0.002352941,0,0.256470588,0.002352941,0.007058824,1902.999966,765.9999575,213.0000008,210.9999884,665.000027,0.402522318,0.111928536,0.110877558,0.34944826,0.597477682
Ward 40 Precinct 28,40,28,C40028,383,15,12,11,99,26,3,12,22,55,2,0,118,4,2,0.039164491,0.031331593,0.028720627,0.25848564,0.067885117,0.007832898,0.031331593,0.057441253,0.143603133,0.005221932,0,0.308093995,0.010443864,0.005221932,1411.000094,556.0000388,265.0000279,71.00001286,488.0000129,0.394046776,0.187810071,0.050318929,0.34585399,0.605953224
Ward 40 Precinct 29,40,29,C40029,365,27,48,2,56,56,10,23,36,15,2,0,86,3,1,0.073972603,0.131506849,0.005479452,0.153424658,0.153424658,0.02739726,0.063013699,0.098630137,0.04109589,0.005479452,0,0.235616438,0.008219178,0.002739726,1146.000059,651.0000353,30.0000006,253.0000239,174.9999994,0.568062829,0.02617801,0.220767898,0.152705053,0.431937171
Ward 40 Precinct 30,40,30,C40030,361,24,46,8,55,74,10,24,21,21,0,0,72,1,4,0.066481994,0.127423823,0.022160665,0.152354571,0.20498615,0.027700831,0.066481994,0.058171745,0.058171745,0,0,0.199445983,0.002770083,0.011080332,1052.999969,704.9999688,11.0000009,220.0000006,97.9999991,0.669515659,0.010446345,0.208926882,0.093067428,0.330484341
Ward 40 Precinct 31,40,31,C40031,402,16,11,4,77,27,7,15,25,40,5,1,171,0,0,0.039800995,0.027363184,0.009950249,0.191542289,0.067164179,0.017412935,0.037313433,0.062189055,0.099502488,0.012437811,0.002487562,0.425373134,0,0,1194.999968,678.9999828,60.00000106,114.000003,311.9999821,0.568200838,0.050209207,0.095397495,0.261087858,0.431799162
Ward 40 Precinct 32,40,32,C40032,405,17,21,3,75,46,6,18,47,35,1,1,129,0,3,0.041975309,0.051851852,0.007407407,0.185185185,0.113580247,0.014814815,0.044444444,0.116049383,0.086419753,0.002469136,0.002469136,0.318518519,0,0.007407407,1222.000094,723.0000305,48.00000904,78.00003057,334.000021,0.591653007,0.039279873,0.063829807,0.273322418,0.408346993
Ward 40 Precinct 33,40,33,C40033,398,9,18,0,85,50,2,9,21,42,4,1,154,0,2,0.022613065,0.045226131,0,0.213567839,0.125628141,0.005025126,0.022613065,0.052763819,0.105527638,0.010050251,0.002512563,0.386934673,0,0.005025126,1033.000029,677.0000105,30.00000004,116.0000037,188.0000134,0.655372693,0.029041626,0.112294289,0.1819942,0.344627307
Ward 40 Precinct 34,40,34,C40034,281,13,46,7,35,68,5,19,20,13,3,1,46,0,3,0.046263345,0.163701068,0.024911032,0.12455516,0.241992883,0.017793594,0.067615658,0.071174377,0.046263345,0.010676157,0.003558719,0.163701068,0,0.010676157,1437.999978,789.0000005,31.00000011,346.9999861,211.9999923,0.548678729,0.021557719,0.241307365,0.147426979,0.451321271
Ward 40 Precinct 35,40,35,C40035,208,17,9,7,37,35,9,13,25,21,0,0,29,0,1,0.081730769,0.043269231,0.033653846,0.177884615,0.168269231,0.043269231,0.0625,0.120192308,0.100961538,0,0,0.139423077,0,0.004807692,1596.000164,785.0000452,150.0000403,389.0000695,228.000002,0.491854614,0.093984978,0.243734354,0.142857129,0.508145386
Ward 40 Precinct 36,40,36,C40036,339,20,17,7,52,40,8,24,38,19,0,0,109,2,0,0.05899705,0.050147493,0.020648968,0.15339233,0.1179941,0.02359882,0.07079646,0.112094395,0.056047198,0,0,0.321533923,0.005899705,0,935.0000619,508.0000338,95.99999904,67.00001311,247.0000135,0.543315508,0.102673789,0.071657763,0.26417112,0.456684492
Ward 40 Precinct 37,40,37,C40037,291,20,13,6,51,30,6,24,22,20,1,0,95,1,1,0.068728522,0.04467354,0.020618557,0.175257732,0.103092784,0.020618557,0.082474227,0.075601375,0.068728522,0.003436426,0,0.326460481,0.003436426,0.003436426,1712.000016,495.0000392,214.9999974,261.0000101,698.9999629,0.289135534,0.12558411,0.152453276,0.408294367,0.710864466
Ward 40 Precinct 38,40,38,C40038,451,10,29,7,65,48,8,19,34,44,0,6,172,2,5,0.022172949,0.064301552,0.015521064,0.144124169,0.106430155,0.017738359,0.042128603,0.075388027,0.097560976,0,0.013303769,0.381374723,0.00443459,0.011086475,1246.000001,937.9999971,22.99999849,76.00000213,176.0000022,0.752808986,0.018459068,0.060995186,0.141252008,0.247191014
Ward 40 Precinct 39,40,39,C40039,78,1,1,7,10,13,3,9,13,9,0,0,10,1,0,0.012820513,0.012820513,0.08974359,0.128205128,0.166666667,0.038461538,0.115384615,0.166666667,0.115384615,0,0,0.128205128,0.012820513,0,792.0000591,224.9999939,138.0000226,116.0000152,307.0000242,0.28409088,0.17424244,0.146464655,0.387626264,0.71590912
Ward 41 Precinct 01,41,1,C41001,362,81,69,9,12,54,30,35,32,5,0,0,25,9,0,0.223756906,0.190607735,0.024861878,0.033149171,0.149171271,0.082872928,0.096685083,0.08839779,0.013812155,0,0,0.069060773,0.024861878,0,1070.815974,907.8641435,6.999970643,39.98612046,102.9718693,0.847824617,0.006537044,0.03734173,0.096162059,0.152175383
Ward 41 Precinct 02,41,2,C41002,401,91,85,6,16,79,29,27,28,5,0,0,22,8,1,0.226932668,0.211970075,0.014962594,0.039900249,0.197007481,0.072319202,0.067331671,0.069825436,0.012468828,0,0,0.054862843,0.019950125,0.002493766,928.0233176,829.1013131,1,14.99905531,72.92357135,0.893405691,0.001077559,0.016162369,0.07857946,0.106594309
Ward 41 Precinct 03,41,3,C41003,385,66,51,22,34,56,27,31,37,10,1,1,39,9,1,0.171428571,0.132467532,0.057142857,0.088311688,0.145454545,0.07012987,0.080519481,0.096103896,0.025974026,0.002597403,0.002597403,0.101298701,0.023376623,0.002597403,1069.999984,796.9999865,4,68.99999858,185.9999997,0.744859811,0.003738318,0.064485981,0.173831778,0.255140189
Ward 41 Precinct 04,41,4,C41004,426,83,97,7,13,76,26,33,35,4,0,1,45,3,3,0.194835681,0.227699531,0.016431925,0.030516432,0.178403756,0.061032864,0.077464789,0.082159624,0.009389671,0,0.002347418,0.105633803,0.007042254,0.007042254,914.9999521,840.9999576,5,6.999999879,55.99999485,0.919125685,0.005464481,0.007650273,0.061202183,0.080874315
